ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1246,3/1/2009,Palermo,Catania,A,1.83,3.25,4.75,1.75,3.1,4.85,1.75,3.3,5,1.8,2.88,4.5,1.73,3.1,4.5,1.7,3.2,5
1247,3/1/2009,Reggina,Fiorentina,D,3.25,3,2.37,3.3,2.9,2.2,3.55,3.1,2.1,3.2,3,2.1,3.1,2.88,2.2,2.88,3.1,2.3
1248,3/1/2009,Sampdoria,Milan,H,3.5,3,2.2,3.4,3,2.1,3.5,3.15,2.1,3.2,3,2.1,3.2,3,2.1,3.3,3.1,2.1
1249,3/1/2009,Siena,Genoa,D,2.75,2.8,2.9,2.65,2.8,2.75,2.65,3.1,2.65,2.6,3,2.5,2.62,2.75,2.62,2.5,2.8,2.9
1250,3/1/2009,Udinese,Lecce,H,1.72,3.3,5.5,1.7,3.1,5.25,1.7,3.3,5.3,1.67,3.3,4.5,1.67,3.1,5,1.67,3.2,5.5
1251,3/7/2009,Genoa,Inter,A,2.8,3.1,2.6,2.95,2.95,2.35,2.75,3,2.6,2.88,3,2.25,2.8,3,2.7,2.8,3.1,2.4
1252,3/7/2009,Roma,Udinese,D,1.9,3.2,4.33,1.75,3.1,4.75,1.9,3.3,3.9,1.8,3,4.33,2,3.1,4.2,1.9,3.25,3.5
1253,3/7/2009,Torino,Juventus,A,3.5,3.1,2.2,3.2,2.9,2.25,3.3,3.1,2.2,3,2.88,2.25,3.6,3,2.2,3,3.1,2.25
1254,3/8/2009,Bologna,Sampdoria,H,2.37,3.2,3.2,2.2,3,3.2,2.25,3.1,3.15,2.25,3,2.88,2.38,3,3.25,2.2,3.25,3
1255,3/8/2009,Catania,Siena,A,2.2,3,3.6,2,2.9,3.85,2,3,4.1,1.91,2.88,4,2.2,2.88,3.8,2.1,3,3.5
1256,3/8/2009,Chievo,Cagliari,D,2.3,3.1,3.3,2.3,2.8,3.25,2.2,3.2,3.2,2.25,3,2.88,2.3,2.9,3.5,2.1,3,3.5
1257,3/8/2009,Fiorentina,Palermo,A,1.66,3.5,5.5,1.6,3.3,5.75,1.65,3.5,5.3,1.57,3.25,5.5,1.67,3.4,6,1.65,3.3,5
1258,3/8/2009,Lecce,Reggina,D,2.2,3,3.6,2.05,2.95,3.65,2.1,3.1,3.6,2.1,3,3.2,2.2,3,3.6,2.1,3.1,3.3
1259,3/8/2009,Milan,Atalanta,H,1.57,3.6,6.5,1.5,3.5,6.75,1.5,3.8,6.7,1.44,3.5,7,1.57,3.5,7,1.6,3.4,5.5
1260,3/8/2009,Napoli,Lazio,A,2.37,3.1,3.2,2.3,3,3,2.2,3.2,3.2,2.25,2.88,3,2.3,3.1,3.3,2.35,3,2.9
1261,3/14/2009,Cagliari,Genoa,A,2.3,3.1,3.3,2.2,3,3.2,2.4,3.1,2.95,2.2,3,3,2.25,2.88,3,2.35,2.9,3.2
1262,3/14/2009,Juventus,Bologna,H,1.4,4.2,9,1.38,4.1,7,1.4,4,8.5,1.36,3.75,8,1.4,3.6,7.5,1.4,4,8.5
1263,3/15/2009,Atalanta,Torino,H,2.2,3,3.6,2.05,2.85,3.7,2.2,3.1,3.3,2,2.88,3.75,2,3,3.4,2.2,3.1,3.3
1264,3/15/2009,Inter,Fiorentina,H,1.73,3.4,5.5,1.7,3.3,4.75,1.7,3.3,5.3,1.67,3.2,5,1.7,3.2,4.5,1.7,3.4,5
1265,3/15/2009,Lazio,Chievo,A,1.67,3.4,6,1.65,3.35,5.1,1.65,3.4,5.5,1.62,3.25,5,1.57,3.3,5.5,1.7,3.4,5
1266,3/15/2009,Palermo,Lecce,H,1.67,3.5,5.5,1.65,3.35,5.1,1.65,3.4,5.5,1.62,3.25,5,1.62,3.3,5,1.65,3.3,5.5
1267,3/15/2009,Reggina,Napoli,D,2.7,3,2.8,2.55,3.05,2.65,2.6,3.1,2.65,2.5,2.88,2.62,2.6,2.8,2.6,2.7,3,2.63
1268,3/15/2009,Sampdoria,Roma,D,2.3,3,3.4,2.35,3.05,2.9,2.4,3.2,2.9,2.38,3,2.75,2.4,2.9,2.75,2.3,3,3.2
1269,3/15/2009,Siena,Milan,A,3.8,3.1,2.1,4.25,3.2,1.8,3.6,3.1,2.1,3.5,3,2,3.6,3,1.95,3.75,3.1,2
1270,3/15/2009,Udinese,Catania,D,1.83,3.2,5,1.9,3.15,3.85,1.8,3.2,4.6,1.8,2.88,4.5,1.7,3.2,4.5,1.8,3.2,4.5
1271,3/21/2009,Catania,Lazio,H,2.62,3,2.87,2.6,2.95,2.65,2.45,3.2,2.8,2.25,3,2.88,2.4,2.9,2.75,2.35,3.1,2.8
1272,3/21/2009,Roma,Juventus,A,2.87,3,2.6,2.75,2.95,2.5,2.6,3.2,2.6,2.5,2.88,2.62,2.62,2.9,2.5,2.75,2.9,2.5
1273,3/22/2009,Bologna,Cagliari,A,2.25,3.1,3.4,2.2,2.95,3.25,2.2,3.1,3.3,2.2,3,3,2.25,2.88,3,2.25,2.9,3.25
1274,3/22/2009,Chievo,Palermo,H,2.6,3,2.87,2.55,2.8,2.85,2.3,3.1,3.1,2.4,2.9,2.75,2.5,2.9,2.62,2.35,3.1,2.8
1275,3/22/2009,Fiorentina,Siena,H,1.5,3.8,7.5,1.45,3.6,7.5,1.55,3.6,6.3,1.44,3.5,7,1.44,3.6,6.5,1.4,3.6,8
1276,3/22/2009,Genoa,Udinese,H,1.85,3.4,4.33,1.8,3.1,4.45,1.8,3.3,4.4,1.8,3.2,4,1.8,3.1,4,1.75,3.3,4.5
1277,3/22/2009,Inter,Reggina,H,1.2,6,15,1.18,6.4,10,1.2,5.5,14,1.2,5,11,1.2,5,11,1.2,6,10
1278,3/22/2009,Lecce,Atalanta,D,2.3,3,3.4,2.35,2.68,3.3,2.2,3.2,3.2,2.25,3,2.88,2.2,2.88,3.1,2.25,3,3.2
1279,3/22/2009,Napoli,Milan,D,3.4,3.1,2.25,3.62,3.05,2,3.6,3.1,2.1,3.2,3,2.1,3.3,2.88,2.1,3.2,3,2.2
1280,3/22/2009,Torino,Sampdoria,A,2.3,3,3.4,2.2,2.95,3.25,2.3,3.1,3.1,2.2,3,3,2.25,2.88,3,2.25,3,3.2
1281,4/5/2009,Atalanta,Fiorentina,A,2.55,3.2,2.8,2.4,3.1,2.75,2.6,3.1,2.65,2.38,2.88,2.8,2.5,2.9,2.62,2.5,3,2.7
1282,4/5/2009,Cagliari,Catania,H,2,3,4.33,1.95,3,3.9,1.9,3.3,3.9,1.83,3,4,1.91,3,3.75,1.9,3,4
1283,4/5/2009,Juventus,Chievo,D,1.33,4.75,10,1.3,4.65,8.5,1.33,4.6,9,1.3,4.2,9,1.3,4.2,8.5,1.3,4.5,9
1284,4/5/2009,Milan,Lecce,H,1.28,5.25,11,1.2,5.5,11.5,1.25,5,12,1.25,4.5,10,1.25,4.5,10,1.25,5,10
1285,4/5/2009,Palermo,Torino,H,1.85,3.2,4.75,1.75,3.15,4.75,1.85,3.2,4.3,1.7,3.2,4.5,1.67,3.3,4.5,1.75,3.25,4.5
1286,4/5/2009,Reggina,Genoa,A,3.1,3,2.45,3.25,2.85,2.25,3.05,3,2.4,3,3,2.2,2.9,2.9,2.3,3,2.9,2.35
1287,4/5/2009,Roma,Bologna,H,1.5,3.75,7.5,1.45,3.7,7,1.45,4,7,1.5,3.3,6.5,1.44,3.6,6.5,1.5,3.5,6.5
1288,4/5/2009,Sampdoria,Napoli,D,2.05,3,4,2,2.95,3.8,2,3,4.1,1.91,3,3.75,1.91,3,3.75,1.9,3,4
1289,4/5/2009,Siena,Lazio,H,2.5,3,3,2.4,2.85,2.95,2.5,2.9,3,2.3,3.1,2.75,2.38,2.88,2.8,2.4,2.9,2.9
1290,4/5/2009,Udinese,Inter,A,4.75,3.25,1.83,5,3,1.75,4.3,3.2,1.85,4.33,3.2,1.73,4.33,3.2,1.73,4.35,3.1,1.8
1291,4/11/2009,Bologna,Siena,A,2.15,3,3.8,2.15,3,3.3,2.1,3.25,3.4,2,3,3.5,2.15,3,3.8,2.1,3.1,3.5
1292,4/11/2009,Chievo,Milan,A,4.75,3.25,1.83,4.5,3.1,1.8,4.1,3.2,1.9,4,3,1.83,4.6,3.3,1.83,4.33,3.25,1.85
1293,4/11/2009,Fiorentina,Cagliari,H,1.67,3.4,6,1.6,3.35,5.55,1.65,3.5,5.3,1.57,3.3,5.5,1.67,3.4,6,1.67,3.3,5.5
1294,4/11/2009,Genoa,Juventus,H,3.25,3,2.38,2.9,2.95,2.4,2.95,3.1,2.4,2.75,3,2.38,3.1,3.1,2.4,3,3.1,2.35
1295,4/11/2009,Inter,Palermo,D,1.44,4,8.5,1.4,3.65,8.75,1.35,4.5,8.5,1.36,3.75,8,1.4,4.2,9,1.35,4.33,8.5
1296,4/11/2009,Lazio,Roma,H,3.1,3.1,2.4,3.05,2.95,2.3,3,3,2.45,2.75,3,2.38,3.4,3,2.3,3.1,3.1,2.3
1297,4/11/2009,Lecce,Sampdoria,A,2.5,3,3,2.45,2.9,2.85,2.3,3.2,3,2.25,3,2.88,2.6,3,2.9,2.4,3.1,2.9
1298,4/11/2009,Napoli,Atalanta,D,1.83,3.25,4.75,1.8,3.1,4.55,1.9,3.1,4.2,1.91,3,3.75,1.91,3.2,4.33,1.85,3.25,4.33
1299,4/11/2009,Torino,Catania,H,2,3,4.33,1.95,3.05,3.85,2,3.3,3.6,1.91,3,3.75,2,3,4.33,1.9,3.25,4
1300,4/12/2009,Reggina,Udinese,A,2.38,3.1,3.1,2.35,2.95,2.95,2.2,3.2,3.2,2.3,3,2.8,2.4,3.1,3.1,2.4,3.2,2.88
1301,4/18/2009,Genoa,Lazio,A,1.75,3.5,4.75,1.75,3.15,4.75,1.9,3,4.4,1.73,3.2,4.5,1.73,3.25,4.2,1.75,3.2,4.5
1302,4/18/2009,Juventus,Inter,D,2.55,3.1,2.88,2.55,2.9,2.75,2.6,3,2.75,2.5,2.88,2.62,2.5,2.9,2.62,2.5,3,2.7
1303,4/19/2009,Atalanta,Reggina,A,1.62,3.6,6,1.65,3.15,5.55,1.65,3.5,5.3,1.57,3.25,5.5,1.57,3.5,5,1.6,3.3,5.5
1304,4/19/2009,Cagliari,Napoli,H,2.55,2.9,3.1,2.45,2.8,2.95,2.3,3,3.2,2.2,2.8,3.2,2.38,2.88,2.8,2.35,2.9,3
1305,4/19/2009,Catania,Sampdoria,H,2.3,3,3.4,2.25,2.7,3.45,2.3,3,3.2,2.25,2.88,3,2.25,2.8,3.1,2.3,2.9,3.1
1306,4/19/2009,Milan,Torino,H,1.33,5,9,1.25,4.65,11.5,1.27,5,10,1.25,4.5,10,1.3,4.33,8,1.3,4.5,9
1307,4/19/2009,Palermo,Bologna,H,1.73,3.4,5.5,1.7,3.25,4.8,1.7,3.4,5.1,1.62,3.25,5,1.67,3.3,4.5,1.75,3.2,4.5
1308,4/19/2009,Roma,Lecce,H,1.33,4.75,10,1.3,4,12,1.3,4.8,9.5,1.33,3.75,9,1.3,4.33,8,1.3,4.35,10
1309,4/19/2009,Siena,Chievo,A,2.38,2.62,3.75,2.3,2.55,3.6,2.3,2.6,3.6,2.25,2.6,3.5,2.25,2.6,3.4,2.3,2.65,3.5
1310,4/19/2009,Udinese,Fiorentina,H,2.8,3.1,2.6,2.9,2.75,2.55,2.65,3.1,2.6,2.6,3,2.5,2.75,2.9,2.4,2.8,2.8,2.6
1311,4/25/2009,Chievo,Udinese,A,2.25,3.1,3.4,2.2,2.85,3.35,2.2,2.8,3.3,2.25,2.88,3,2.15,2.88,3.25,2.1,2.9,3.5
1312,4/25/2009,Fiorentina,Roma,H,2.4,3.2,3,2.45,3,2.77,2.4,3.2,2.85,2.25,3,2.88,2.38,3,2.7,2.3,2.9,3.1
1313,4/26/2009,Bologna,Genoa,H,3.4,3.1,2.2,3.1,3,2.25,2.85,3.2,2.4,2.75,3.2,2.25,2.88,3,2.25,3.3,3,2.1
1314,4/26/2009,Lazio,Atalanta,A,1.8,3.3,4.75,1.85,3.05,4.25,1.7,3.4,5.1,1.7,3.2,4.5,1.73,3.25,4.2,1.85,3.2,4
1315,4/26/2009,Lecce,Catania,H,1.7,3.4,5.5,1.6,3.37,5.5,NA,NA,NA,1.73,3.2,4.33,1.62,3.4,4.8,1.7,3.5,4.5
1316,4/26/2009,Milan,Palermo,H,1.5,4,7,1.45,3.55,7.55,1.45,4,7,1.36,3.75,8,1.44,3.6,6.5,1.45,3.6,7.5
1317,4/26/2009,Napoli,Inter,H,4,3.2,2,4.1,3,1.9,4.3,2.8,2,3.75,2.8,2,3.5,3.2,1.91,3.75,3.2,1.9
1318,4/26/2009,Reggina,Juventus,D,4.5,3.4,1.8,4.85,3.45,1.65,4.3,3.4,1.8,5,3.25,1.62,4.33,3.3,1.7,4.5,3.25,1.75
1319,4/26/2009,Sampdoria,Cagliari,D,2.1,3.2,3.6,2.15,2.85,3.5,2.15,3,3.5,2,3,3.5,2,3.1,3.3,2,3,3.6
1320,4/26/2009,Torino,Siena,H,1.8,3.2,5,1.77,3.15,4.55,NA,NA,NA,1.83,3.2,3.75,1.73,3.2,4.33,1.85,3.2,4
1321,5/2/2009,Bologna,Reggina,A,1.8,3.3,4.75,1.75,3.35,4.3,1.75,3.4,4.7,1.8,3.2,4,1.73,3.25,4.2,1.8,3.1,4.5
1322,5/2/2009,Inter,Lazio,H,1.5,3.8,7.25,1.45,3.75,6.75,1.5,3.5,7.5,1.5,3.3,6.5,1.44,3.75,6,1.5,3.6,6.5
1323,5/3/2009,Catania,Milan,A,6,3.75,1.57,5.95,3.45,1.55,5.6,3.6,1.6,5,3.25,1.62,5,3.5,1.57,5.5,3.5,1.55
1324,5/3/2009,Fiorentina,Torino,H,1.44,4,8,1.4,3.65,8.6,1.45,3.8,7.5,1.4,3.75,7,1.44,3.75,6,1.44,3.75,7
1325,5/3/2009,Genoa,Sampdoria,H,2.25,3.1,3.3,2.15,3.15,3.15,2.3,3.2,3,2.2,3,3,2.2,2.9,3.1,2.2,2.9,3.3
1326,5/3/2009,Juventus,Lecce,D,1.36,4.5,9,1.3,4.55,9,1.4,4.3,7.5,1.33,4,8,1.36,4,7,1.36,4,7.5
1327,5/3/2009,Palermo,Cagliari,H,2,3.25,4,1.95,2.9,4.05,1.9,3.3,3.9,1.91,3.2,3.5,1.95,3.1,3.5,2,2.88,4
1328,5/3/2009,Roma,Chievo,D,1.5,4,7,1.5,3.6,6.35,1.45,3.8,7.5,1.5,3.5,6,1.5,3.4,6,1.5,3.6,6.5
1329,5/3/2009,Siena,Napoli,H,2.15,3,3.6,2.15,2.8,3.55,2.2,2.8,3.8,2.2,2.8,3.2,2.2,2.8,3.2,2.1,2.88,3.6
1330,5/3/2009,Udinese,Atalanta,H,1.83,3.3,4.75,1.9,2.95,4.2,1.85,3.2,4.3,1.83,3.2,3.75,1.91,3.1,3.6,1.9,2.9,4.35
1331,5/9/2009,Lazio,Udinese,A,2.88,3,2.6,2.55,3.15,2.55,3,2.9,2.5,2.5,3.1,2.5,2.6,3.1,2.4,2.63,3.2,2.4
1332,5/9/2009,Sampdoria,Reggina,H,2.9,3.3,2.4,2.7,3.2,2.4,NA,NA,NA,2.6,3,2.5,2.6,3.25,2.3,2.75,3.2,2.38
1333,5/10/2009,Atalanta,Genoa,D,3.3,3.1,2.3,3.15,3.05,2.2,3.35,3.3,2.1,2.8,2.88,2.38,2.9,3.2,2.15,3,3.2,2.2
1334,5/10/2009,Cagliari,Roma,D,2.88,3.2,2.5,3,3,2.3,2.65,3.3,2.5,2.6,3,2.5,2.6,3.1,2.4,2.8,3.25,2.25
1335,5/10/2009,Catania,Fiorentina,A,4.75,3.4,1.8,4.5,3.4,1.7,4.3,3.4,1.8,4.33,3,1.8,4.33,3.4,1.67,4.33,3.25,1.75
1336,5/10/2009,Chievo,Inter,D,4.5,3.3,1.85,4,3.35,1.8,4,3,2,5,3.2,1.67,4.33,3.3,1.7,4.35,3.25,1.8
1337,5/10/2009,Lecce,Napoli,D,1.62,3.75,5.5,1.6,3.5,5.25,1.4,4.2,6,1.67,3.3,4.5,1.57,3.6,4.8,1.6,3.75,4.5
1338,5/10/2009,Milan,Juventus,D,1.83,3.5,4.33,1.8,3.25,4.15,1.9,3.1,4.2,1.73,3.2,4.33,1.8,3.1,4,1.75,3.25,4.33
1339,5/10/2009,Siena,Palermo,H,3.1,3.1,2.38,3.05,3.15,2.2,2.9,3.2,2.2,2.8,2.88,2.4,2.75,3.2,2.25,2.9,3.2,2.3
1340,5/10/2009,Torino,Bologna,D,1.91,3.25,4.33,1.85,3.2,4,1.9,3.2,4.1,1.83,3.2,3.75,1.91,3.2,3.5,1.9,3.25,3.6
1341,5/16/2009,Roma,Catania,H,1.25,5.5,12,1.25,4.75,11,1.25,5.5,10,1.25,4.5,10,1.22,4.8,10,1.25,4.8,11
1342,5/16/2009,Udinese,Milan,H,3.6,3.2,2.1,3.45,3.2,2,3.2,3.3,2.15,3.2,3.2,2,3.2,3.2,2,3.4,3.25,2
1343,5/17/2009,Bologna,Lecce,H,1.91,3.25,4.33,1.8,3.4,4,1.9,3.3,3.9,1.83,3.3,3.6,1.8,3.4,3.6,1.85,3.4,3.75
1344,5/17/2009,Fiorentina,Sampdoria,H,1.33,4.75,9.5,1.3,4.5,9,1.35,4.7,8,1.3,4.2,9,1.29,4.5,8,1.35,4.2,8.5
1345,5/17/2009,Genoa,Chievo,D,1.62,3.6,6,1.6,3.5,5.25,1.55,3.5,6,1.57,3.5,5,1.57,3.5,5,1.6,3.4,5.5
1346,5/17/2009,Inter,Siena,H,1.2,6,15,1.2,5.5,12,1.25,5,12,1.14,5.5,15,1.17,5.5,12,1.2,5.5,12
1347,5/17/2009,Juventus,Atalanta,D,1.25,5.5,12,1.25,4.75,11,1.27,4.9,11,1.25,4.5,10,1.25,4.5,10,1.25,5,10
1348,5/17/2009,Napoli,Torino,A,3.1,3.2,2.3,3,3.2,2.2,3,3.2,2.2,2.8,3.2,2.2,2.75,3.2,2.25,2.88,3.1,2.3
1349,5/17/2009,Palermo,Lazio,H,1.57,3.5,7,1.5,3.6,6.5,1.5,3.7,6.5,1.62,3.5,4.5,1.5,3.6,5.5,1.57,3.5,5.5
1350,5/17/2009,Reggina,Cagliari,H,1.8,3.6,4.5,1.7,3.65,4.2,1.7,3.5,4.2,1.67,3.4,4.33,1.67,3.5,4.2,1.75,3.5,4.33
1351,5/20/2009,Lazio,Reggina,H,2.5,3.6,2.6,2.45,3.55,2.4,2.75,3.35,2.35,2.4,3.5,2.4,NA,NA,NA,2.5,3.5,2.5
1352,5/24/2009,Atalanta,Palermo,D,3.25,3.2,2.25,3.1,3.05,2.2,2.9,3.5,2.2,2.8,3.2,2.2,3.1,3.25,2.3,3.1,3.25,2.1
1353,5/24/2009,Cagliari,Inter,H,3.2,3.2,2.3,3.35,2.85,2.2,3.3,2.9,2.3,2.88,3,2.25,3.1,3.25,2.3,3,3.2,2.2
1354,5/24/2009,Catania,Napoli,H,2.25,3,3.5,2.3,2.65,3.45,2.1,2.9,3.8,2.25,2.88,3,2.25,3,3.4,2.1,3.1,3.4
1355,5/24/2009,Chievo,Bologna,D,3.2,1.57,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356,5/24/2009,Lecce,Fiorentina,D,5,4.33,1.57,5.45,3.95,1.5,5.5,3.9,1.55,5,3.5,1.57,5.5,3.8,1.6,4.33,4.5,1.5
1357,5/24/2009,Milan,Roma,A,1.8,3.4,4.75,1.8,3.2,4.15,1.9,3.4,3.7,1.73,3.2,4.33,1.8,3.4,4.8,1.73,3.4,4.33
1358,5/24/2009,Sampdoria,Udinese,D,3.1,3.3,2.25,3.1,3.1,2.2,2.9,3.5,2.2,2.75,3.2,2.25,3.1,3.4,2.25,2.9,3.25,2.2
1359,5/24/2009,Siena,Juventus,A,8.5,4.33,1.4,8,3.75,1.4,7,4,1.45,6.5,3.6,1.44,8.5,4.33,1.4,7,4,1.4
1360,5/24/2009,Torino,Genoa,A,1.4,4.5,7.5,1.4,4.15,6.5,1.35,4.7,7,1.4,3.75,7,1.4,4.5,7.5,1.4,4,6.5
1361,5/31/2009,Bologna,Catania,H,1.3,4.75,12,1.3,4.35,9.5,NA,NA,NA,1.2,5,11,1.3,4.8,11,1.3,4.5,8.5
1362,5/31/2009,Fiorentina,Milan,A,2.5,3.1,2.88,2.48,3.1,2.65,2.4,3.1,2.7,2.25,3,2.88,2.4,3.3,2.9,2.5,3.2,2.6
1363,5/31/2009,Genoa,Lecce,H,1.33,4.5,10,1.32,4.15,9.5,1.4,4,6.5,1.25,4.5,10,1.33,4.8,9.5,1.35,4.35,8.5
1364,5/31/2009,Inter,Atalanta,H,1.44,4,8,1.4,3.65,8.75,1.4,3.7,7,1.4,3.75,7,1.4,4.2,9,1.45,3.75,7
1365,5/31/2009,Juventus,Lazio,H,1.36,4.5,8,1.32,4.5,8,1.35,4.2,7.5,1.33,4,8,1.36,4.5,9,1.33,4.35,8.5
1366,5/31/2009,Napoli,Chievo,H,1.62,3.75,5.5,1.62,3.5,5,1.65,3.5,4.5,1.62,3.25,5,1.73,3.5,5,1.62,3.4,5
1367,5/31/2009,Palermo,Sampdoria,D,1.8,3.1,5,1.7,3.25,4.8,1.9,3.2,3.6,1.73,3.2,4.33,1.8,3.3,4.8,1.8,3.25,4.35
1368,5/31/2009,Reggina,Siena,D,2.25,3,3.4,2.3,2.85,3.15,2.2,3.1,3,2.1,3.2,3,2.25,3.2,3.25,2.2,3,3.2
1369,5/31/2009,Roma,Torino,H,1.65,4.2,4.5,NA,NA,NA,NA,NA,NA,1.73,3.5,3.75,1.62,4.33,4.6,1.6,3.4,5
1370,5/31/2009,Udinese,Cagliari,H,1.75,3.6,4.5,1.8,3.25,4.1,1.75,3.3,4.2,1.73,3.2,4.33,1.8,3.5,4.5,1.8,3.3,4.5
1371,8/22/2009,Bologna,Fiorentina,D,3.3,3.25,2.2,3.2,3,2.25,3.1,3.1,2.3,2.88,3,2.25,3,3.1,2.15,3.25,3.2,2.1
1372,8/22/2009,Siena,Milan,A,3.75,3.25,2.05,4.15,3.15,1.85,3.7,3.2,2,3.75,3,1.91,3.75,3,1.91,3.5,3.2,2
1373,8/23/2009,Catania,Sampdoria,A,2.5,3.2,2.88,2.4,3,2.85,2.35,3.05,3.05,2.38,3.2,2.6,2.5,2.9,2.62,2.4,3.2,2.7
1374,8/23/2009,Genoa,Roma,H,2.4,3.2,3,2.5,3,2.7,2.5,3.1,2.8,2.5,3,2.6,2.3,3,2.8,2.25,3.2,2.9
1375,8/23/2009,Inter,Bari,D,1.2,6,15,1.2,5.5,12,1.2,5.5,14,1.2,5,11,1.2,5,11,1.2,5.5,12
1376,8/23/2009,Juventus,Chievo,H,1.29,5.25,11,1.3,4.55,8.75,1.25,5,12,1.3,4.2,9,1.25,4.5,10,1.25,5,10
1377,8/23/2009,Lazio,Atalanta,H,1.83,3.4,4.5,1.8,3.2,4.3,1.75,3.4,4.8,1.83,3,4,1.8,3.1,4,1.75,3.3,4.5
1378,8/23/2009,Livorno,Cagliari,D,2.38,3.1,3.2,2.25,2.9,3.2,2.4,3,3.05,2.2,3,3,2.25,3,2.88,2.25,3.2,3
1379,8/23/2009,Palermo,Napoli,H,2.15,3.25,3.5,2.15,3,3.3,2,3.2,3.8,2.2,3.2,2.8,2.1,3.1,3.1,2,3.1,3.5
1380,8/23/2009,Udinese,Parma,D,1.8,3.4,4.75,1.7,3.3,4.7,1.75,3.4,4.8,1.73,3.2,4.33,1.73,3.2,4.33,1.7,3.4,4.5
1381,8/29/2009,Bari,Bologna,D,2.2,3.1,3.5,2.15,3,3.3,2.25,3.1,3.15,2.2,3,3,2.1,3,3.2,2.1,3,3.4
1382,8/29/2009,Milan,Inter,A,3,3,2.5,2.7,3,2.5,2.7,3,2.6,2.62,2.88,2.5,2.7,3,2.38,2.7,3,2.4
1383,8/30/2009,Atalanta,Genoa,A,2.4,3,3.2,2.4,3,2.85,2.5,3.1,2.8,2.25,3,2.88,2.3,2.9,2.9,2.3,3,3
1384,8/30/2009,Cagliari,Siena,A,2,3.2,4,1.85,3.1,4.15,1.9,3.2,4.1,1.8,3.2,4,1.91,3.1,3.6,1.9,3.1,4
1385,8/30/2009,Chievo,Lazio,A,3,3,2.5,2.85,3,2.4,2.8,3.1,2.5,2.75,3,2.38,2.62,2.9,2.5,2.75,3,2.5
1386,8/30/2009,Fiorentina,Palermo,H,1.8,3.4,4.75,1.75,3.2,4.6,1.8,3.3,4.4,1.73,3.2,4.33,1.8,3.1,4,1.8,3.25,4.33
1387,8/30/2009,Napoli,Livorno,H,1.5,4,7.5,1.55,3.45,6,1.5,3.8,6.7,1.57,3.25,5.5,1.44,3.6,6.5,1.5,3.6,6
1388,8/30/2009,Parma,Catania,H,1.95,3.2,4.2,2,3.1,3.55,1.9,3.2,4.1,1.83,3,4,1.83,3,4,1.9,3.1,3.8
1389,8/30/2009,Roma,Juventus,A,3.1,3.1,2.38,2.7,3,2.5,2.8,3.1,2.5,2.5,2.88,2.62,2.62,2.9,2.5,2.9,3,2.38
1390,8/30/2009,Sampdoria,Udinese,H,2.1,3.2,3.6,2.05,3.1,3.4,2.1,3.15,3.5,2,3.2,3.2,2,3.1,3.3,2,3.1,3.6
1391,9/12/2009,Lazio,Juventus,A,4,3.2,2,3.75,3.1,1.95,3.6,3.3,2,3.2,3.2,2,3.6,3.1,1.91,3.4,3.2,2
1392,9/12/2009,Livorno,Milan,D,4.75,3.3,1.83,4.75,3.3,1.7,4.7,3.4,1.75,4.33,3.2,1.73,4.33,3.2,1.73,4.5,3.25,1.8
1393,9/13/2009,Atalanta,Sampdoria,A,2.38,3.1,3.1,2.4,3,2.85,2.4,3.1,2.95,2.38,3,2.75,2.3,3.1,2.75,2.3,3.2,2.75
1394,9/13/2009,Bologna,Chievo,A,2.4,3,3.2,2.1,3,3.4,2.2,3.1,3.3,2.1,3.2,3,2.25,3,2.88,2.25,3.2,2.9
1395,9/13/2009,Fiorentina,Cagliari,H,1.6,3.6,6.25,1.55,3.45,6,1.55,3.7,6,1.57,3.25,5.5,1.53,3.5,5.5,1.57,3.5,5.5
1396,9/13/2009,Genoa,Napoli,H,2.05,3.2,3.8,1.9,3.15,3.85,2,3.2,3.7,2,3.2,3.2,1.95,3.2,3.4,2,3.1,3.6
1397,9/13/2009,Inter,Parma,H,1.3,5,11,1.3,4.5,9,1.25,5,12,1.3,4.2,9,1.25,4.5,10,1.25,5,10
1398,9/13/2009,Palermo,Bari,D,1.62,3.6,6,1.65,3.38,4.95,1.6,3.6,5.6,1.62,3.25,5,1.57,3.3,5.5,1.6,3.4,5.5
1399,9/13/2009,Siena,Roma,A,4,3.2,2,3.65,3,2,3.4,3.25,2.1,3,3.2,2.1,3.2,3.2,2,3.3,3.1,2.1
1400,9/13/2009,Udinese,Catania,H,1.67,3.5,5.5,1.65,3.2,5.45,1.7,3.5,4.9,1.62,3.25,5,1.57,3.3,5.5,1.67,3.3,5
1401,9/19/2009,Juventus,Livorno,H,1.3,5,11,1.25,5,10,1.22,5.3,13,1.2,5,11,1.22,4.8,10,1.22,5.25,11
1402,9/19/2009,Napoli,Udinese,D,2,3.3,3.75,2,3.2,3.45,2,3.3,3.6,2,3,3.5,1.91,3.1,3.6,2,3.2,3.5
1403,9/20/2009,Bari,Atalanta,H,2.5,3.1,2.9,2.3,3,3,2.3,3,3.2,2.1,3.2,3,2.3,3,2.8,2.38,3.1,2.75
